source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"cermati","gold","Emas Digital",1000,"gr",2580736000,0,"IDR","2026-05-30",""
"cermati","gold","Emas Antam",0.5,"gr",1437000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",1,"gr",2774000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",2,"gr",5488000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",3,"gr",8207000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",5,"gr",13645000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",10,"gr",27235000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",25,"gr",67962000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",50,"gr",135845000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",100,"gr",271612000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",250,"gr",678765000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",500,"gr",1357320000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",1000,"gr",2714600000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",0.5,"gr",1290368,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",1,"gr",2580736,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",2,"gr",5161472,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",3,"gr",7742208,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",5,"gr",12903680,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",10,"gr",25807360,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",25,"gr",64518400,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",50,"gr",129036800,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",100,"gr",258073600,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",250,"gr",645184000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",500,"gr",1290368000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Digital",1000,"gr",2580736000,0,"IDR","2026-05-31",""
"cermati","gold","Emas Antam",0.5,"gr",1437000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",1,"gr",2774000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",2,"gr",5488000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",3,"gr",8207000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",5,"gr",13645000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",10,"gr",27235000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",25,"gr",67962000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",50,"gr",135845000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",100,"gr",271612000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",250,"gr",678765000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",500,"gr",1357320000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",1000,"gr",2714600000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",0.5,"gr",1290368,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",1,"gr",2580736,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",2,"gr",5161472,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",3,"gr",7742208,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",5,"gr",12903680,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",10,"gr",25807360,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",25,"gr",64518400,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",50,"gr",129036800,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",100,"gr",258073600,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",250,"gr",645184000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",500,"gr",1290368000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Digital",1000,"gr",2580736000,0,"IDR","2026-06-01",""
"cermati","gold","Emas Antam",0.5,"gr",1437000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",1,"gr",2774000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",2,"gr",5488000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",3,"gr",8207000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",5,"gr",13645000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",10,"gr",27235000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",25,"gr",67962000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",50,"gr",135845000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",100,"gr",271612000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",250,"gr",678765000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",500,"gr",1357320000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",1000,"gr",2714600000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",0.5,"gr",1290368,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",1,"gr",2580736,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",2,"gr",5161472,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",3,"gr",7742208,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",5,"gr",12903680,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",10,"gr",25807360,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",25,"gr",64518400,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",50,"gr",129036800,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",100,"gr",258073600,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",250,"gr",645184000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",500,"gr",1290368000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Digital",1000,"gr",2580736000,0,"IDR","2026-06-02",""
"cermati","gold","Emas Antam",0.5,"gr",1437000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",1,"gr",2774000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",2,"gr",5488000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",3,"gr",8207000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",5,"gr",13645000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",10,"gr",27235000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",25,"gr",67962000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",50,"gr",135845000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",100,"gr",271612000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",250,"gr",678765000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",500,"gr",1357320000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",1000,"gr",2714600000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",0.5,"gr",1282747,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",1,"gr",2565494,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",2,"gr",5130988,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",3,"gr",7696482,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",5,"gr",12827470,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",10,"gr",25654940,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",25,"gr",64137350,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",50,"gr",128274700,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",100,"gr",256549400,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",250,"gr",641373500,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",500,"gr",1282747000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Digital",1000,"gr",2565494000,0,"IDR","2026-06-03",""
"cermati","gold","Emas Antam",0.5,"gr",1437000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",1,"gr",2774000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",2,"gr",5488000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",3,"gr",8207000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",5,"gr",13645000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",10,"gr",27235000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",25,"gr",67962000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",50,"gr",135845000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",100,"gr",271612000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",250,"gr",678765000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",500,"gr",1357320000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",1000,"gr",2714600000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",0.5,"gr",1282747,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",1,"gr",2565494,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",2,"gr",5130988,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",3,"gr",7696482,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",5,"gr",12827470,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",10,"gr",25654940,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",25,"gr",64137350,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",50,"gr",128274700,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",100,"gr",256549400,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",250,"gr",641373500,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",500,"gr",1282747000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Digital",1000,"gr",2565494000,0,"IDR","2026-06-04",""
"cermati","gold","Emas Antam",0.5,"gr",1429500,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",1,"gr",2759000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",2,"gr",5458000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",3,"gr",8162000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",5,"gr",13570000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",10,"gr",27085000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",25,"gr",67587000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",50,"gr",135095000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",100,"gr",270112000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",250,"gr",675015000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",500,"gr",1349820000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",1000,"gr",2699600000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",0.5,"gr",1284530,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",1,"gr",2569060,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",2,"gr",5138120,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",3,"gr",7707180,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",5,"gr",12845300,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",10,"gr",25690600,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",25,"gr",64226500,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",50,"gr",128453000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",100,"gr",256906000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",250,"gr",642265000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",500,"gr",1284530000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Digital",1000,"gr",2569060000,0,"IDR","2026-06-05",""
"cermati","gold","Emas Antam",0.5,"gr",1435000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",1,"gr",2770000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",2,"gr",5480000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",3,"gr",8195000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",5,"gr",13625000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",10,"gr",27195000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",25,"gr",67862000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",50,"gr",135645000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",100,"gr",271212000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",250,"gr",677765000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",500,"gr",1355320000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",1000,"gr",2710600000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",0.5,"gr",1278098,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",1,"gr",2556196,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",2,"gr",5112392,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",3,"gr",7668588,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",5,"gr",12780980,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",10,"gr",25561960,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",25,"gr",63904900,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",50,"gr",127809800,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",100,"gr",255619600,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",250,"gr",639049000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",500,"gr",1278098000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Digital",1000,"gr",2556196000,0,"IDR","2026-06-06",""
"cermati","gold","Emas Antam",0.5,"gr",1435000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",1,"gr",2770000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",2,"gr",5480000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",3,"gr",8195000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",5,"gr",13625000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",10,"gr",27195000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",25,"gr",67862000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",50,"gr",135645000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",100,"gr",271212000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",250,"gr",677765000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",500,"gr",1355320000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",1000,"gr",2710600000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",0.5,"gr",1278098,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",1,"gr",2556196,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",2,"gr",5112392,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",3,"gr",7668588,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",5,"gr",12780980,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",10,"gr",25561960,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",25,"gr",63904900,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",50,"gr",127809800,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",100,"gr",255619600,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",250,"gr",639049000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",500,"gr",1278098000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Digital",1000,"gr",2556196000,0,"IDR","2026-06-07",""
"cermati","gold","Emas Antam",0.5,"gr",1435000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",1,"gr",2770000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",2,"gr",5480000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",3,"gr",8195000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",5,"gr",13625000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",10,"gr",27195000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",25,"gr",67862000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",50,"gr",135645000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",100,"gr",271212000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",250,"gr",677765000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",500,"gr",1355320000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",1000,"gr",2710600000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",0.5,"gr",1278098,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",1,"gr",2556196,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",2,"gr",5112392,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",3,"gr",7668588,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",5,"gr",12780980,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",10,"gr",25561960,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",25,"gr",63904900,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",50,"gr",127809800,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",100,"gr",255619600,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",250,"gr",639049000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",500,"gr",1278098000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Digital",1000,"gr",2556196000,0,"IDR","2026-06-08",""
"cermati","gold","Emas Antam",0.5,"gr",1435000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",1,"gr",2770000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",2,"gr",5480000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",3,"gr",8195000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",5,"gr",13625000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",10,"gr",27195000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",25,"gr",67862000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",50,"gr",135645000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",100,"gr",271212000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",250,"gr",677765000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",500,"gr",1355320000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",1000,"gr",2710600000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",0.5,"gr",1278098,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",1,"gr",2556196,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",2,"gr",5112392,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",3,"gr",7668588,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",5,"gr",12780980,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",10,"gr",25561960,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",25,"gr",63904900,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",50,"gr",127809800,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",100,"gr",255619600,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",250,"gr",639049000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",500,"gr",1278098000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Digital",1000,"gr",2556196000,0,"IDR","2026-06-09",""
"cermati","gold","Emas Antam",0.5,"gr",1416500,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",1,"gr",2733000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",2,"gr",5406000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",3,"gr",8084000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",5,"gr",13440000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",10,"gr",26825000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",25,"gr",66937000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",50,"gr",133795000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",100,"gr",267512000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",250,"gr",668515000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",500,"gr",1336820000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",1000,"gr",2673600000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",0.5,"gr",1270114,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",1,"gr",2540228,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",2,"gr",5080456,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",3,"gr",7620684,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",5,"gr",12701140,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",10,"gr",25402280,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",25,"gr",63505700,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",50,"gr",127011400,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",100,"gr",254022800,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",250,"gr",635057000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",500,"gr",1270114000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Digital",1000,"gr",2540228000,0,"IDR","2026-06-10",""
"cermati","gold","Emas Antam",0.5,"gr",1416500,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",1,"gr",2733000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",2,"gr",5406000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",3,"gr",8084000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",5,"gr",13440000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",10,"gr",26825000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",25,"gr",66937000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",50,"gr",133795000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",100,"gr",267512000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",250,"gr",668515000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",500,"gr",1336820000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",1000,"gr",2673600000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",0.5,"gr",1270114,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",1,"gr",2540228,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",2,"gr",5080456,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",3,"gr",7620684,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",5,"gr",12701140,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",10,"gr",25402280,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",25,"gr",63505700,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",50,"gr",127011400,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",100,"gr",254022800,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",250,"gr",635057000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",500,"gr",1270114000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Digital",1000,"gr",2540228000,0,"IDR","2026-06-11",""
"cermati","gold","Emas Antam",0.5,"gr",1416500,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",1,"gr",2733000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",2,"gr",5406000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",3,"gr",8084000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",5,"gr",13440000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",10,"gr",26825000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",25,"gr",66937000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",50,"gr",133795000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",100,"gr",267512000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",250,"gr",668515000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",500,"gr",1336820000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",1000,"gr",2673600000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",0.5,"gr",1270114,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",1,"gr",2540228,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",2,"gr",5080456,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",3,"gr",7620684,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",5,"gr",12701140,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",10,"gr",25402280,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",25,"gr",63505700,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",50,"gr",127011400,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",100,"gr",254022800,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",250,"gr",635057000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",500,"gr",1270114000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Digital",1000,"gr",2540228000,0,"IDR","2026-06-12",""
"cermati","gold","Emas Antam",0.5,"gr",1416500,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",1,"gr",2733000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",2,"gr",5406000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",3,"gr",8084000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",5,"gr",13440000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",10,"gr",26825000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",25,"gr",66937000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",50,"gr",133795000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",100,"gr",267512000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",250,"gr",668515000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",500,"gr",1336820000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Antam",1000,"gr",2673600000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",0.5,"gr",1270114,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",1,"gr",2540228,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",2,"gr",5080456,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",3,"gr",7620684,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",5,"gr",12701140,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",10,"gr",25402280,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",25,"gr",63505700,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",50,"gr",127011400,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",100,"gr",254022800,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",250,"gr",635057000,0,"IDR","2026-06-13",""
"cermati","gold","Emas Digital",500,"gr",1270114000,0,"IDR","2026-06-13",""
