source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"logammulia","gold","Emas Batangan",1,"gr",2785000,0,"IDR","2026-05-27","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5510000,0,"IDR","2026-05-27","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8240000,0,"IDR","2026-05-27","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13700000,0,"IDR","2026-05-27","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27345000,0,"IDR","2026-05-27","gold-2-tr8"
"logammulia","gold","Emas Batangan",25,"gr",68237000,0,"IDR","2026-05-27","gold-2-tr9"
"logammulia","gold","Emas Batangan",50,"gr",136395000,0,"IDR","2026-05-27","gold-2-tr10"
"logammulia","gold","Emas Batangan",100,"gr",272712000,0,"IDR","2026-05-27","gold-2-tr11"
"logammulia","gold","Emas Batangan",250,"gr",681515000,0,"IDR","2026-05-27","gold-2-tr12"
"logammulia","gold","Emas Batangan",500,"gr",1362820000,0,"IDR","2026-05-27","gold-2-tr13"
"logammulia","gold","Emas Batangan",1000,"gr",2725600000,0,"IDR","2026-05-27","gold-2-tr14"
"logammulia","gold","Emas Batangan Gift Series",0.5,"gr",1512500,0,"IDR","2026-05-27","gold-15-tr16"
"logammulia","gold","Emas Batangan Gift Series",1,"gr",2935000,0,"IDR","2026-05-27","gold-15-tr17"
"logammulia","gold","Emas Batangan Selamat Idul Fitri",5,"gr",14673000,0,"IDR","2026-05-27","gold-18-tr19"
"logammulia","gold","Emas Batangan Imlek",8,"gr",23134800,0,"IDR","2026-05-27","gold-20-tr21"
"logammulia","gold","Emas Batangan Imlek",88,"gr",251777600,0,"IDR","2026-05-27","gold-20-tr22"
"logammulia","gold","Emas Batangan Batik Seri III",10,"gr",28350000,0,"IDR","2026-05-27","gold-23-tr24"
"logammulia","gold","Emas Batangan Batik Seri III",20,"gr",55900000,0,"IDR","2026-05-27","gold-23-tr25"
"logammulia","silver","Perak Murni",250,"gr",13150000,0,"IDR","2026-05-27","silver-1-tr3"
"logammulia","silver","Perak Murni",500,"gr",25500000,0,"IDR","2026-05-27","silver-1-tr4"
"logammulia","silver","Perak Heritage",31.1,"gr",2133910,0,"IDR","2026-05-27","silver-5-tr7"
"logammulia","silver","Perak Heritage",186.6,"gr",11681896,0,"IDR","2026-05-27","silver-5-tr8"
"logammulia","gold","Emas Batangan",0.5,"gr",1427000,0,"IDR","2026-05-28","gold-2-tr3"
"logammulia","gold","Emas Batangan",1,"gr",2754000,0,"IDR","2026-05-28","gold-2-tr4"
"logammulia","gold","Emas Batangan",2,"gr",5448000,0,"IDR","2026-05-28","gold-2-tr5"
"logammulia","gold","Emas Batangan",3,"gr",8147000,0,"IDR","2026-05-28","gold-2-tr6"
"logammulia","gold","Emas Batangan",5,"gr",13545000,0,"IDR","2026-05-28","gold-2-tr7"
"logammulia","gold","Emas Batangan",10,"gr",27035000,0,"IDR","2026-05-28","gold-2-tr8"
